created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15-10-2020 0.02,1.32E+18,A simple question. Who are you voting for? #2020Election #DonaldTrump #JoeBiden #uspoli #mapoli,1,1,Twitter for Android,8.96E+17,John MacDonald for the People,jmac4thepeople,"Father, veteran, veteran's advocate, former candidate for MA State Senate, weekly columnist for the Lowell Sun, Fitchburg Sentinel , an American Patriot .",10-08-2017 19.22,1253,"Lowell, MA",42.6334247,-71.3161718,Lowell,United States of America,North America,Massachusetts,MA,0.19.08
15-10-2020 0.02,1.32E+18,"216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/9uKskvsO27",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,05-08-2020 1.34,1,,,,,,,,,0.20.02
15-10-2020 0.02,1.32E+18,"@realDonaldTrump 216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/ct9ZO3X1sb",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,05-08-2020 1.34,1,,,,,,,,,0.20.09
15-10-2020 0.02,1.32E+18,"We don't need no education

WE DON'T NEED NO THOUGHT CONTROL🎶

ALL AND ALL IT'S JUST ANOTHER BRICK IN...🎶

TRUMP'S WALL 🎶🇺🇸

#realDonaldTrump @realDonaldTrump @DonaldJTrumpJr #DonaldTrumpJr #Debates2020 #Debate2020 #DonaldTrump #TrumpPence2020 #FoxNews #CNN #Trump2020Landslide",0,1,Twitter for Android,1.29E+18,Kevin Rissmiller 🇺🇸 🎃 The Famous Celebrity,RissmillerKevin,"Author, Public Figure, Actor, Musician, Public Speaker, Comedian, Scientist & more",21-07-2020 12.09,373,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,0.20.05
15-10-2020 0.02,1.32E+18,"""Suburban women, will you please like me?"" Trump pleaded. ""I saved your damn neighborhood “ #trump openly begging for #votes #donaldtrump #dumptrump #berniesanders #bidenharris2020 #biden2020 #harris2020 #election #RegisterToVote #election2020   https://t.co/YCNA9FlJug",1,0,Twitter for iPhone,1.32E+18,ageofhorus,ageofhorus,,12-10-2020 21.01,64,"Massachusetts, USA",42.3788774,-72.032366,,United States of America,North America,Massachusetts,MA,0.21.06
15-10-2020 0.02,1.32E+18,@glennkirschner2 So basically the American experiment has failed ; we have no power we are just at the mercy to theses people .. not just Trump but the people who are down for his agenda ; because let’s not pretend #Trump hasn’t done anything that the isn’t on the GOP’s wish list ..,0,0,Twitter for iPhone,1.29E+18,📢Say It Loud!📢,NikkiPayge,"Nothin special just ur er’day unapologetic,angry,black,politickin PTSD havin CombatVet chick-don’t want none don’t start none~Play2win #ADOS #BLM #NFAC #WeReady",01-08-2020 15.34,323,"Chicago, IL",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,0.22.00
15-10-2020 0.02,1.32E+18,"@realDonaldTrump 216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/JHQ2FvWTrY",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,05-08-2020 1.34,1,,,,,,,,,0.22.04
15-10-2020 0.02,1.32E+18,#HipHop legend #IceCube seems to now  be team #DonaldTrump. Thoughts? https://t.co/V4pbCSCCmq,0,0,Instagram,1.06E+18,LadeeBlogher,LBlogher,Writing and Music are my passion.   Infotainment Blogger. IG:LadeeBlogHer FB:@ladeeblogher,06-11-2018 22.08,16,,,,,,,,,0.23.01
15-10-2020 0.02,1.32E+18,#hunterbiden trending on all social media and credible news outlets and here’s #cnn showing their  “Coronavirus Crisis” fear mongering bit.. this is why you’re the epitome of fake news #trump2020 #DonaldTrump #coronavirus #CNNFakeNews @realDonaldTrump @DonaldJTrumpJr @DC_Draino,0,0,Twitter for iPhone,426943512,Bret Lincoln,CreatureKingdom,Here supporting POTUS45 against the Liberal machine and the MSM worshipping degenerates - Father of triplet boys - Actor @HauntedOverload,02-12-2011 22.17,122,New Hampshire,43.4849133,-71.6553992,,United States of America,North America,New Hampshire,NH,0.23.05
15-10-2020 0.02,1.32E+18,"#tRump is using the DOJ with our tax dollars to retaliate against political opponents and former WH staffers. Vote this sick fuck out! 
#VoteBidenHarris2020",0,0,Twitter for Android,497299613,SBT,sbthro,"Prejudice is a burden that confuses the past, threatens the future and renders the present inaccessible.   Maya Angelou",19-02-2012 20.52,173,"Ocean, NC",2.8599609,10.1883263,,Cameroon,Africa,South,SU,0.22.08
15-10-2020 0.03,1.32E+18,#DonaldTrump #TheInfected @POTUS is a doofus who will fall for anything and lie about everything. https://t.co/2wRI16XbbQ,1,0,Twitter for Android,2912733831,Diane Harris,DhLadylaw,"🌊🌊🌊Ambassador For Christ,
Proud Mother and Grandmother,
Army Vet, I CO 227th AVN Hanau, Germany 
35K Avionic Mechanic
Disabled Deputy Sheriff. No DMs Please.",09-12-2014 14.21,3070,"Philadelphia, PA",39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,0.23.09
15-10-2020 0.03,1.32E+18,Remember that time? #covid #covid19 #donaldtrump #trump #trumptrain #trump2020🇺🇸 #MAGA  #america https://t.co/AROsrF7Wp7,0,0,Instagram,987634694,Michael Tracewell,MSTracewell,"Striving to be a great dad for my daughter and servant to my clients & community through my Company, Rotary & Church.",03-12-2012 23.27,292,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,0.24.03
15-10-2020 0.03,1.32E+18,"Did Twitter block me for screenshotting the Hunter Biden Story?? If you can see this follow &amp; retweet my Hunter Biden screenshots!!

help this Texas patriot get more followers to get the News to people!

#Trump 
#TrumpTrain
#TrumpPence2020",0,0,Twitter for Android,595886688,Blake- The Honest American Patriot 🇺🇸🇺🇸🇺🇸,blakeagriffin_,Dad -- Professor -- Conservative Constitutionalist -- Messianic Jew -- Political Writer Honest American News -- #ProLife #ProTrump #ProAmerica #ProLiberty,31-05-2012 20.34,617,"Houston, Texas",29.7589382,-95.3676974,Houston,United States of America,North America,Texas,TX,0.25.00
15-10-2020 0.03,1.32E+18,#NorthCarolina #ncpol #Trump #CBP #USBP #StoppingTheIllegalFlowOfDrugs #SavingAmericanLives #GreatWorkCBP #ThankYou https://t.co/P0ZUos5PA2,0,0,Twitter for iPhone,1.22E+18,SaintsChick889,SaintsChick889,"Live, Laugh, Love",24-01-2020 1.22,37,,,,,,,,,0.25.04
15-10-2020 0.03,1.32E+18,Sounds a bit like #Trump  doesn't it https://t.co/YHJCPmtjV4,1,3,Twitter for iPhone,1.16E+18,uncle Sam,uncle_sam19,iam a  bald eagle its kinda hard to write with my talons,20-08-2019 17.22,2,,,,,,,,,0.25.08
15-10-2020 0.03,1.32E+18,@newsmax #SleepyJoe is a bad decision #Trump #FourMoreYears https://t.co/6K3sxS1GIm,2,1,Twitter Web App,210165301,Dino0726,dino0726,Against Stupid; Against anarchy; Against BLM and Antifa; Pro-Life; Christian; Wife; Mother of two; Grandmother (MeMe) of five; Obsessed with politics,30-10-2010 18.43,1988,,,,,,,,,0.26.01
15-10-2020 0.03,1.32E+18,@PressSec @Twitter Americans value truth 👉🏾stop #trump #propaganda #lies #corruption 👉🏾 #VoteBiden 👉🏾#bankruptbillionaire = @realDonaldTrump 👉🏾 #fraud #TaxCheatTrump #CheaterInChief 👉🏾#NewJersey says #TrumpIsANationalDisgrace #TrumpCrimeFamily,0,0,Twitter for iPhone,2288338050,cheri,CheriMeshevsky,Many years in biopharma. Now focused on academic innovation and creating programs to prepare STEM students for life after college. Opinions are mine.,12-01-2014 15.52,73,,,,,,,,,0.26.05
15-10-2020 0.03,1.32E+18,"My cousin posted this on Facebook. A message from her Doctor's office. This the BS I be talking about. THE NERVE. 

#Vote #Trump #BidenHarris https://t.co/wfrYPJPdce",0,0,Twitter for Android,76259151,L. Norris,LNorrisATL,"Founder| EIC | Struggle Doctoral Student 💜💛🐍
@unpopularstyle
@unpopularStyleM unpopularmagazine@gmail.com |
Music only ➡️unpopularstylemusic@gmail.com",22-09-2009 5.26,2753,,,,,,,,,0.26.09
15-10-2020 0.03,1.32E+18,@thehill ..   It's Common Knowledge™ that this concerns #BabyGate #BunkerBoy- n-bitch #maga #kag  #CaptainContagious #DonaldTrump to no end .. AND realizing the PLOT to destroy the #USPS was a stupid idea  . . . https://t.co/Zo9kPiN2Rx,0,0,TweetDeck,1955265703,Yor ♥ Ayl,JoR3LofKrypton,"♫ In the howling wind comes a stinging rain
See it driving nails .. Into the souls on the tree of pain..
Running scared in the valley below ♫ 
— U2",11-10-2013 22.39,569,"37°12'28.3""N 115°57'25.9""W",,,,,,,,0.27.02
15-10-2020 0.03,1.32E+18,"#Trump collusion w Russia. @GOP let him off. Stripping ACA after #Trump let CV spread, 220K dead Americans. Millions unemployed. Small businesses struggling. No CV plan.  Russia &amp; NK escalating. $430 Million owed? Taxes/financials obstructed. Voter suppression. Give AF abt Hunter https://t.co/BQNKFxwxYS",0,0,Twitter Web App,1.31E+18,GrabHimByTheBallot 🗽🌊🌈✊🇺🇸,VoteBh2020,"#BidenHarris2020
Rebuilding after being bot reported on voter information
#FBR  #NOMAGAS #EQUALITY #UNITY #COMMUNITY #ONENATION #CRIMINALJUSTICEREFORM",05-10-2020 20.36,681,,,,,,,,,0.27.06
15-10-2020 0.03,1.32E+18,"#Trump: You don't mind if I go off script, right? This stuff is--you don't want to hear about Hunter and his millions of dollars. Where's Hunter? Is he here? Where's Hunter?

Things have gone...awry.",3,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,0.28.00
15-10-2020 0.03,1.32E+18,Good news are NOT broadcasted by fake news.  It's really sad! Thank you Mr. Trump! #DonaldTrump https://t.co/YLf75cCmqM,0,0,Twitter for iPhone,1.24E+18,La Pieta,LaPieta4,"If you want to make the world a better place, take a look at yourself and be that change.",24-03-2020 9.44,12,,,,,,,,,0.28.04
15-10-2020 0.03,1.32E+18,#Trump #MAGA #vote #election #USA #freedom #KAG #KAG2020 #TRUMP2020 https://t.co/XAAWyBVFZR,0,0,Twitter Web App,1381773594,USA,AMERICANWILDMAN,I would rather die on my feet than live on my knees.,26-04-2013 12.23,110,GOD BLESS AMERICA!,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,0.28.07
15-10-2020 0.03,1.32E+18,@JoeBiden #donaldtrump 4 more years!,0,0,Twitter Web App,16578541,Scott Seifferlein,Seifferlein,http://t.co/uScd2xa2,03-10-2008 14.48,430,Grand Rapids,42.9632405,-85.6678639,Grand Rapids,United States of America,North America,Michigan,MI,0.29.01
15-10-2020 0.03,1.32E+18,@Zillalady @maddow @Lawrence @chrislhayes @11thHour @govkristinoem Wonder what time @KristiNoem will be on Fox News talking about how well her state is doing from an office in a different state promoting #trump,4,0,Twitter for iPhone,628914542,mikefodness,magicmikeinsd,,07-07-2012 2.17,239,"South Dakota, USA",44.6471761,-100.348761,,United States of America,North America,South Dakota,SD,0.29.05
15-10-2020 0.03,1.32E+18,"@WhiteHouse @POTUS 216,000 deaths those people went away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie @POTUS https://t.co/OiQQOSYzyv",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,05-08-2020 1.34,1,,,,,,,,,0.29.09
15-10-2020 0.03,1.32E+18,"“We have heard the Election called at midnight, Master #Trump.” https://t.co/aT5l2m6uDb",0,0,Twitter for iPad,120969408,Mark Burger,markburgerenerg,"Solar consultant, 21st Century 100% renewable electricity&energy, enviro justice&equity LEAF #EV user jazz microbrew distilleries RT's not necessarily support.",08-03-2010 4.16,2923,"Oak Park, IL",41.8878145,-87.7887615,,United States of America,North America,Illinois,IL,0.30.02
15-10-2020 0.03,1.32E+18,"Hello!!
For your image background removal, retuch or resize it-

Check out our Gig on Fiverr:

https://t.co/AL75SrBXVa

#photoshop #backgroundremoval  #removebackground #Retouching  #DonaldTrump #Lowa #DesMoines #cutout #image #Crocs #Dexter #SHOWTIME #MichaelCHall
@fiverr",0,0,Twitter Web App,1.31E+18,Ainan Design,AinanDesign,We are a team of highly experienced and expert designers. We draw our Bayer mind with 100% satisfaction within a very short time. Quality design is our goal.,25-09-2020 14.50,4,,,,,,,,,0.30.06
15-10-2020 0.04,1.32E+18,"@WhiteHouse @POTUS 216,000 deaths those people went away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie @POTUS https://t.co/c8cpWVTVQq",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,05-08-2020 1.34,1,,,,,,,,,0.31.00
15-10-2020 0.04,1.32E+18,"@TwitterSafety @Twitter @RecIaimTheNet This is serious interference and censorship in an ongoing democratic election Twitter! What proofs do you have that this is ""Hacked Materials""?
#news #politics #censorship #Election2020 #election #Biden  #Trump https://t.co/cYQmAyVizU",0,0,Twitter Web App,2899706427,Make More,Make__More,,30-11-2014 20.48,14,,,,,,,,,0.31.03
15-10-2020 0.04,1.32E+18,"Do you ever think that #Giuliani, a man who used to have a respectable reputation...is going to end up in prison? Because he's involved in too many shady enterprises..#Ukraine #Russia #Trump #Corruption #GOP #Republicans #MAGA #forged #HunterBiden @NYPost 
https://t.co/QQYyHgdTJj https://t.co/MY5HOog4Ti",0,0,TweetDeck,16725512,JusticeForAll,ZenithUpwards,A human being on fire for justice and love in this crazy world.,13-10-2008 19.12,335,"Chula Vista, CA",,,,,,,,0.31.07
15-10-2020 0.04,1.32E+18,"@charliekirk11 🚨   #TruthMatters 

#Trump proved to be DANGEROUSLY Incompetent faced with #COVID19 👇👇👇👇👇👇👇
https://t.co/lCAsOuPkiO",2,0,Twitter for iPhone,1.01E+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,17-06-2018 5.30,812,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,0.32.01
15-10-2020 0.04,1.32E+18,The world would be safer with @JoeBiden as #potus and @KamalaHarris as #vp. A safer world makes #America great again. The #USA need partnerships in the world without @realDonaldTrump. #Trump wants a single powerful country. That's not possible in a global world. #votingBiden,0,0,Twitter Web App,605717917,Der Morgo - 😷 Fantomaske😷 - ♿🇩🇪🇪🇺,Maddo1976,"I'm from East Germany, GDR. I'm disabled. My hobby: Cooking. #proEU #links #peace #Frieden #sozialeGerechtigkeit @Die_Partei_TH ... Erwerbsminderungsrentner",11-06-2012 20.17,252,Ostthüringen,,,,,,,,0.32.05
15-10-2020 0.04,1.32E+18,"State of the race in SOUTH CAROLINA as of 10/14/2020

Polling Average:

Trump 51.0% (-0.1% from yesterday)
Biden 43.8% (-0.2% from yesterday)

Win probabiity:

Trump: 88.7% (+0.3% from yesterday)
Biden: 11.3%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",1,0,,1.30E+18,Election Poll Average Bot,ElectionRobot,beep boop,11-09-2020 2.44,129,,,,,,,,,0.32.08
15-10-2020 0.04,1.32E+18,Well #kayleighmcenany was taken off of Twitter for this post. Retweet if you will.  Censorship of Conservatives must stop. @hodgetwins #TrumpPence2020 #TrumpCoupPlot #DonaldTrump #donaldtrump2020  #KAG2020LandslideVictory #KAG #MAGA2020 #censorship @realDonaldTrump #SCOTUS #MAGA https://t.co/cFpMHJPGZb,3,4,Twitter Web App,1087709881,Mike Riddle,MikeLongCounty,"I have the best wife in the world in Gina! Great kids, great grand-kids, and a good Lord that loves me no matter what. God is good, I'm a very blessed man!!!",14-01-2013 1.34,413,"Long County, GA",31.7704898,-81.753725,,United States of America,North America,Georgia,GA,0.33.02
15-10-2020 0.04,1.32E+18,"#Trump
#Covid19
#TrumpLiesAmericansDie

Immunologist Florian Kramme, “#herdimmunity through natural infections is not a strategy, but an indication for the government’s malfunction to control a breakout and to pay for this with lost lives.” 

https://t.co/ddEFm2Lqvj https://t.co/jLjgtdQ4WB",0,0,Twitter Web App,240532719,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",20-01-2011 4.11,1776,Australia,-24.7761086,134.755,,Australia,Oceania,,,0.33.06
15-10-2020 0.04,1.32E+18,"So @realDonaldTrump said COVID is a Dems Hoax then 215,000 died. Trump said it’s doesn’t infect everyone then he gets infected. Then HE said kids are immune then his son Baron gets infected. If your a #trump supporter, isn’t this enough stupidity &amp;lying for you to #VoteHimOut2020",1,1,Twitter for iPhone,7.65E+17,Metatron,Metatro46077255,,15-08-2016 23.14,214,,,,,,,,,0.34.03
